timestamp,solar_mw,wind_mw,diesel_mw,battery_discharge_mw,battery_charge_mw,battery_soc_mwh,load_mw
2019-01-01 22:00:00,-0.0,0.005157721407665334,-0.0,0.015489608592334664,-0.0,0.08377486321276231,0.02064733
2019-01-01 23:00:00,-0.0,0.005554469208254976,-0.0,0.011386870791745024,-0.0,0.07178868343197807,0.01694134
2019-01-02 00:00:00,-0.0,0.0057528431085497956,-0.0,0.006488596891450204,-0.0,0.06495858144097785,0.01224144
2019-01-02 01:00:00,-0.0,0.005832192668667724,-0.0,0.0033738203313322763,-0.0,0.06140719161852283,0.009206013
2019-01-02 02:00:00,-0.0,0.005832192668667724,-0.0,0.0,0.0019488326686677242,0.06325858265375717,0.00388336
2019-01-02 03:00:00,-0.0,0.00579251788860876,-0.0,0.00721783211139124,-0.0,0.05566086464176639,0.01301035
2019-01-02 04:00:00,-0.0,0.005871867448726688,-0.0,0.011258742551273314,-0.0,0.04380955669305764,0.01713061
2019-01-02 05:00:00,-0.0,0.006228940469257365,-0.0,0.021736979530742634,-0.0,0.020928525608065397,0.02796592
2019-01-02 06:00:00,-0.0,0.0068240621701418265,-0.0,0.018637557829858174,-0.0,0.0013100436818988975,0.02546162
2019-01-02 07:00:00,0.030526448472820752,0.006308290029375294,-0.0,0.0012445414978039526,-0.0,-0.0,0.03807928
2019-01-02 08:00:00,0.04141580985333705,0.004483250146662945,-0.0,0.0,-0.0,-0.0,0.04589906
2019-01-02 09:00:00,0.04704763,-0.0,-0.0,0.0,-0.0,-0.0,0.04704763
2019-01-02 10:00:00,0.031596102668560964,0.007696907331439038,-0.0,0.0,-0.0,-0.0,0.03929301
2019-01-02 11:00:00,0.05890325,-0.0,-0.0,0.0,-0.0,-0.0,0.05890325
2019-01-02 12:00:00,0.1807641376403597,-0.0,-0.0,0.0,0.09614109764035972,0.09133404275834173,0.08462304
2019-01-02 13:00:00,0.20554432009373347,0.007300159530849396,-0.0,0.0,0.13325520962458287,0.21792649190169544,0.07958927
2019-01-02 14:00:00,0.20540259962458288,-0.0,-0.0,0.0,0.13325520962458287,0.34451894104504915,0.07214739
2019-01-02 15:00:00,0.17987330962458287,-0.0,-0.0,0.0,0.13325520962458287,0.47111139018840287,0.0466181
2019-01-02 16:00:00,0.11485576237898808,0.004879997947252586,-0.0,0.0,0.06516784032624066,0.5330208384983315,0.05456792
2019-01-02 17:00:00,0.02671064241371816,0.004483250146662945,-0.0,0.03709374743961889,-0.0,0.49397478856189053,0.06828764
2019-01-02 18:00:00,-0.0,0.005197396187724299,0.014592673073353388,0.03493279073892231,-0.0,0.4572034298893407,0.05472286
2019-01-02 19:00:00,-0.0,0.0057528431085497956,0.014592673073353388,0.039772623818096806,-0.0,0.41533751008081776,0.06011813999999999
2019-01-02 20:00:00,-0.0,0.005594143988313939,-0.0,0.03476056601168606,-0.0,0.37874744059483245,0.04035471
2019-01-02 21:00:00,-0.0,0.005197396187724299,0.014592673073353388,0.0009011107389223141,-0.0,0.37779890297491425,0.02069118
2019-01-02 22:00:00,-0.0,0.004284876246368124,0.011099333753631877,0.0,-0.0,0.37779890297491425,0.01538421
2019-01-02 23:00:00,-0.0,0.0035707302053067697,0.013828559794693232,0.0,-0.0,0.37779890297491425,0.01739929
2019-01-03 00:00:00,-0.0,0.0034517058651298772,0.009710931165433865,0.00045139296943625675,-0.0,0.3773237524807708,0.01361403
2019-01-03 01:00:00,-0.0,0.0033326815249529857,0.005904910475047013,0.0,-0.0,0.3773237524807708,0.009237592
